Doctor_ID,Name,Degree,Rating,Patients,City,Consult Fee,Experience,Speciality
AAG421,Dr. Siddharth Hansalia,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",4.95,339,Pune,500,16,"Orthodontist, Dentist"
AAG422,Dr. Vijay Deshmukh,"BDS, MDS - Periodontology and Oral Implantology",4.8,304,Pune,500,31,"Implantologist, Dentist, Implantologist, Dentist, Periodontist, Dentist"
AAG423,Dr. Sandeep Agarwal,"MS - General Surgery, MBBS",3.2,14,Pune,650,10,"General Surgeon, Laparoscopic Surgeon, Proctologist"
AAG424,Dr. Ajit kumar,"MBBS, MS - Ophthalmology",5,22,Pune,600,32,Ophthalmologist/ Eye Surgeon
AAG425,Dr. Renuka Vinod Nalawade,"MBBS, MD - Dermatology , Venereology & Leprosy",5,81,Pune,600,10,"Dermatologist, Cosmetologist, Trichologist"
AAG426,Dr. Manjusha Yetalkar,"MBBS, MD - Obstetrics & Gynaecology",4.75,261,Pune,600,26,"Gynecologist, Obstetrician"
AAG427,Dr. Gaurav Mali,BDS,5,58,Pune,300,13,Dentist
AAG428,Dr. Abhijeet Joshi,"MBBS, MD - General Medicine, DNB - Cardiology",4.95,550,Pune,1000,33,"Interventional Cardiologist, Cardiologist"
AAG429,Dr. Tejas Gundewar,"MBBS, MS - Obstetrics & Gynaecology, MCh - Reproductive Medicine and Surgery",5,13,Pune,700,12,"Andrologist, Infertility Specialist, Sexologist, Laparoscopic Surgeon (Obs & Gyn), Gynecologist"
AAG430,Dr. Vikram Rajguru,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",4.4,25,Pune,700,15,Orthopedic surgeon
AAG431,Dr. Ravi Kothari,"MBBS, MD - Dermatology , Venereology & Leprosy",4.3,610,Pune,500,20,"Dermatologist, Cosmetologist, Trichologist"
AAG432,Dr. Jayashree D. Mahajan,BDS,4.9,174,Pune,200,18,"Dental Surgeon, Implantologist, Cosmetic/Aesthetic Dentist, Dentist"
AAG433,Dr. Divya Setiya,"BDS, MDS - Conservative Dentistry & Endodontics",5,20,Pune,500,10,"Endodontist, Dentist"
AAG434,Dr. Medha Prabhudesai,"MBBS, DOMS",5,26,Pune,1000,28,Ophthalmologist/ Eye Surgeon
AAG435,Dr. Poorva Shah,"MD - Dermatology , Venereology & Leprosy, MBBS",4.4,26,Pune,500,16,Dermatologist
AAG436,Dr. Nilesh Unmesh Balkawade,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",4.75,37,Pune,700,19,"Obstetrician, Gynecologist, Infertility Specialist"
AAG437,Dr. Sushama Surve Kunjir,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",5,21,Pune,700,15,"Gynecologist, Obstetrician"
AAG438,Dr. Dharmesh Solanki   (Physiotherapist),"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",5,93,Pune,600,14,TherapistOrthopedic Physiotherapist
AAG439,Dr. Rohit Luthra,"DNB - Orthopedics/Orthopedic Surgery, MBBS",4.55,67,Pune,600,19,"Orthopedic surgeon, Joint Replacement Surgeon"
AAG440,Dr. Priti V. Deokar,"BHMS, MD - Acupuncture",4.85,39,Pune,900,29,"AYUSHAcupuncturist, Homoeopath"
AAG441,Dr. Madhavi Krishnarao Salunkhe,"MBBS, DVD",5,66,Pune,600,21,"Dermatologist, Trichologist, Hair Transplant Surgeon, Cosmetologist"
AAG442,Dr. Abinas Sudan   (Physiotherapist),BPTh/BPT,5,34,Pune,800,21,TherapistPhysiotherapist
AAG443,Dr. Sanjay Erande,"BAMS, Certificate of Fellowship in Sexology",4.9,189,Pune,1000,17,"AYUSHSexologist, Alternative Medicine, Ayurveda"
AAG444,Dr. Mandar M. Puranik,"MBBS, Diploma in Orthopaedics",4.8,84,Pune,500,13,Orthopedic surgeon
AAG445,Dr. Monika Chopra   (Physiotherapist),BPTh/BPT,5,76,Pune,500,20,TherapistPhysiotherapist
AAG446,Dr. Ishita Jakhanwal,"BDS, MDS - Prosthodontics",5,28,Pune,300,10,"Prosthodontist, Implantologist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAG447,Dr. Nitin Lingayat,"MBBS, Diploma in Child Health (DCH), DNB - Pediatrics",4.4,17,Pune,400,11,Pediatrician
AAG448,Dr. Pramod Jadhavar,BAMS,4.75,110,Pune,500,24,"AYUSHAyurveda, Sexologist"
AAG449,Dr. Sunil Suresh Karale,"BAMS, PG Diploma In Clinical Cosmetology (PGDCC)",4.55,229,Pune,300,23,TherapistCosmetologist
AAG450,Dr. Sarika Dahiphale,"MBBS, MS - Obstetrics & Gynaecology",4.9,503,Pune,700,20,"Infertility Specialist, Gynecologist, Obstetrician"
AAG451,Dr. Trupti Vedpathak,"DPM (Psychiatry), MBBS, MRCPsych",4.75,19,Pune,1400,19,"Psychiatrist, Addiction Psychiatrist, Geriatric Psychiatrist, Neuropsychiatrist"
AAG452,Dr. Yogesh Dattatraya Kaje,"MBBS, MCh - Urology, MS - General Surgery",4.7,87,Pune,1000,16,"Urologist, Laparoscopic Surgeon, Andrologist"
AAG453,Dr. Vrushalee  Oke,"MDS - Conservative Dentistry & Endodontics, BDS",5,369,Pune,300,12,"Cosmetic/Aesthetic Dentist, Endodontist, Dentist"
AAG454,Dr. Anil Lonkar,"MBBS, MD - Obstetrics & Gynaecology",4.1,17,Pune,500,30,"Gynecologist, Obstetrician, Infertility Specialist, Reproductive Endocrinologist (Infertility), Laparoscopic Surgeon (Obs & Gyn)"
AAG455,Dr. Prashant Gupta,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",4.95,203,Pune,400,13,"Orthodontist, Dentofacial Orthopedist, Cosmetic/Aesthetic Dentist"
AAG456,Dr. Shweta Vijay Pawar,"MD - Homeopathy, MSc - Psychotherapy And Counselling",4.75,39,Pune,1500,12,"AYUSHHomoeopath, Counselling Psychologist"
AAG457,Dr. Mugdha Joshi,"MBBS, DNB - Obstetrics & Gynecology",4.95,432,Pune,500,18,"Gynecologist, Obstetrician, Infertility Specialist"
AAG458,Dr. Nikhil S. Parwate,"MBBS, MD - Obstetrics & Gynaecology",5,53,Pune,750,23,Gynecologist
AAG459,Dr. Abhijeet Baldota,"MBBS, MD - General Medicine, Diploma in Diabetes/Endocrinology (Middlesex University)",4.8,348,Pune,700,13,"General Physician, Consultant Physician, Special Interest in Diabetology"
AAG460,Dr. Ashwini Joshi,BHMS,4.95,178,Pune,900,28,AYUSHHomoeopath
AAG461,Dr. Arti Gosawi,"MBBS, Diploma in Child Health (DCH)",5,13,Pune,400,12,Pediatrician
AAG462,Dr. Meghana Rahul  Argade,"MBBS, DGO",5,17,Pune,600,24,"Gynecologist, Obstetrician, Infertility Specialist"
AAG463,Dr. Rohan R Nakhole,BDS,4.9,201,Pune,300,14,"Dentist, Implantologist, Cosmetic/Aesthetic Dentist"
AAG464,Dr. Vishal Dhande,"BDS, MDS - Conservative Dentistry & Endodontics",5,22,Pune,200,12,"Dentist, Dental Surgeon, Endodontist"
AAG465,Dr. Sameer Bhandari,BDS,4.9,1105,Pune,200,27,"Implantologist, Cosmetic/Aesthetic Dentist, Dental Surgeon, Dentist"
AAG466,Dr. Satish Chavan,"MBBS, MD - General Medicine",4.95,116,Pune,500,10,Consultant Physician
AAG467,Dr. Amey Kelkar,"MBBS, MD - Dermatology , Venereology & Leprosy",4.9,968,Pune,600,14,"Dermatologist, Trichologist"
AAG468,Dr. Amit R. Kale,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics, M.Ch - Orthopaedics",4.7,82,Pune,700,25,"Orthopedic surgeon, Joint Replacement Surgeon"
AAG469,Dr. Preethika Shetty,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",5,209,Pune,600,14,"Gynecologist, Obstetrician, Infertility Specialist"
AAG470,Dr. Sunita Umberkar,"MBBS, DGO, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae",4.95,371,Pune,500,18,"Laparoscopic Surgeon (Obs & Gyn), Obstetrician, Gynecologist, Infertility Specialist"
AAG471,Dr. Ashwin Borade,"Diploma in Child Health (DCH), MBBS, DNB - Paediatrics",4.8,27,Pune,270,21,Pediatrician
AAG472,Dr. Amit Thareja,"MDS - Prosthodontics, BDS",5,249,Pune,1000,19,"Cosmetic/Aesthetic Dentist, Prosthodontist"
AAG473,Dr. Priti Mangesh Deshmukh,"BAMS, MD - Ayurveda Medicine",4.95,360,Pune,400,18,AYUSHAyurveda
AAG474,Dr. Satyan Nanal,BHMS,4.5,78,Pune,1500,21,TherapistSexologist
AAG475,Dr. Udaykumar Adate,"MBBS, DGO",5,24,Pune,400,25,"Obstetrician, Infertility Specialist, Gynecologist, Laparoscopic Surgeon (Obs & Gyn)"
AAG476,Dr. Abhijeet Patil,"MDS - Oral Medicine and Radiology, BDS",5,292,Pune,300,13,"Dentist, Dental Surgeon"
AAG477,Dr. Ashwinkumar Khandge,"MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MBBS",5,21,Pune,500,14,"Spine Surgeon (Ortho), Orthopedic surgeon, Joint Replacement Surgeon, Spine And Pain Specialist"
AAG478,Dr. Piyush Jain,"MBBS, MS - Ophthalmology",4.75,20,Pune,400,16,Ophthalmologist/ Eye Surgeon
AAG479,Dr. Abhishek Soni,"BDS, MDS - Paedodontics And Preventive Dentistry",4.9,249,Pune,750,13,"Pediatric Dentist, Preventive Dentistry, Dentist"
AAG480,Dr. Ishan R Shevate,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics",5,100,Pune,700,12,"Orthopedic surgeon, Joint Replacement Surgeon"
AAG481,Dr. Vinod Midha,MBBS,4.85,133,Pune,550,39,General Physician
AAG482,Dr. J.Krishna Mohan,"MBBS, Diploma in Child Health (DCH)",4.65,86,Pune,600,13,Pediatrician
AAG483,Dr. Poonam Patil,"MBBS, DDVL",4.65,127,Pune,600,11,Dermatologist
AAG484,Dr. Paras Lavatre,"M.D. (Psychiatry), MBBS",4.4,210,Pune,1000,53,Psychiatrist
AAG485,Dr. Rajendra Gandhi,"MS - General Surgery, MCh - Plastic Surgery",4.85,34,Pune,700,33,Plastic Surgeon
AAG486,Dr. Anjali V. Mugal,"BDS, MDS - Oral & Maxillofacial Surgery",5,128,Pune,300,14,"Oral And MaxilloFacial Surgeon, Dental Surgeon, Dentist, Implantologist"
AAG487,Dr. Harshvardhan Chaukulkar,"MBBS, MS - General Surgery",5,47,Pune,500,13,"Laparoscopic Surgeon, General Surgeon"
AAG488,Dr. Priyanka Ambadkar,"MDS - Prosthodontist And Crown Bridge, BDS",5,83,Pune,300,13,"Prosthodontist, Implantologist, Dentist"
AAG489,Dr. Manisha Munemane,"MBBS, MD - Obstetrics & Gynaecology",4.7,2182,Pune,700,28,"Gynecologist, Obstetrician, Infertility Specialist"
AAG490,Dr. Shekhar Benade,"BAMS, MD - Ayurvedic Pharmacology",4.75,19,Pune,500,23,TherapistSexologist
AAG491,Dr. Neha Mehta Itke,"MBBS, MD - Pediatrics, Fellowship in Neonatology",5,21,Pune,500,14,"Pediatrician, Neonatologist"
AAG492,Dr. Sarang Gotecha,"MBBS, MS - General Surgery, MCh - Neuro Surgery",5,20,Pune,850,16,"Neurosurgeon, Spine Surgeon (Neuro), Neurologist"
AAG493,Dr. Mukesh Vyas   (Physiotherapist),BPTh/BPT,5,30,Pune,500,17,TherapistPhysiotherapist
AAG494,Dr. Ashish Gupta,BDS,4.9,1235,Pune,500,18,"Dentist, Dental Surgeon, Implantologist"
AAG495,Dr. Rakesh R. Prasad,BDS,4.8,286,Pune,500,29,"Dentist, Cosmetic/Aesthetic Dentist, Implantologist"
AAG496,Dr. Nilesh M. Bhandari,"MBBS, DNB - Neurology, DNB - General Medicine",3.7,90,Pune,1000,20,Neurologist
AAG497,Dr. Rashmi Singh Chauhan,"BDS, MDS - Paedodontics And Preventive Dentistry",4.65,118,Pune,700,18,Pediatric Dentist
AAG498,Dr. Prajakta Kale,BAMS,4.6,66,Pune,375,18,"AYUSHAyurveda, Alternative Medicine"
AAG499,Dr. Avinash Bamane,BDS,4.75,881,Pune,500,15,"Dentist, Dental Surgeon, Cosmetic/Aesthetic Dentist, Implantologist"
AAG500,Dr. Vinod Kambli,"BDS, MDS - Conservative Dentistry & Endodontics",4.8,52,Pune,500,20,"Endodontist, Cosmetic/Aesthetic Dentist"
AAG501,Dr. Bhushan Mhetre,"MBBS, M.D. (Psychiatry)",4.85,137,Pune,1500,18,"Psychiatrist, Neuropsychiatrist, Sexologist, Addiction Psychiatrist"
AAG502,Dr. Nivedita Oswal,"MBBS, DNB - Paediatrics",4.75,105,Pune,600,19,Pediatrician
AAG503,Dr. Sayali Jain,BDS,4.95,93,Pune,200,13,"Dentist, Cosmetic/Aesthetic Dentist"
AAG504,Dr. Prashant Wagh,"MBBS, Diploma in Child Health (DCH)",4.95,118,Pune,500,20,Pediatrician
AAG505,Dr. Hemant Chavan,BAMS,4.75,106,Pune,200,16,AYUSHAyurveda
AAG506,Dr. Priya Palimkar,"MBBS, MD - Medicine, DNB - Cardiology",4.7,585,Pune,1000,26,Cardiologist
AAG507,Ms. Reena Nair,MS - Counselling and Psychotherapy,4.35,55,Pune,1500,11,TherapistCounselling Psychologist
AAG508,Dr. Pankaj Changedia,"MBBS, FCPS - Medicine",4.6,266,Pune,500,24,"General Physician, Internal Medicine"
AAG509,Dr. Makarand Borikar,"MBBS, Diploma in Orthopaedics",3.9,41,Pune,500,24,Orthopedic surgeon
AAG510,Dr. Mahavir Bagrecha,"MBBS, MD - Pulmonary Medicine",4.9,100,Pune,700,15,"Pulmonologist, General Physician, General Practitioner"
AAG511,Dr. Pradnya Kale,"MDS - Conservative Dentistry & Endodontics, BDS",4.9,193,Pune,300,14,"Endodontist, Cosmetic/Aesthetic Dentist, Dental Surgeon, Implantologist, Restorative Dentist, Dentist"
AAG512,Dr. Rahul Kothari,"MBBS, MD - General Medicine, DM - Gastroenterology",4.55,1097,Pune,700,19,Gastroenterologist
AAG513,Dr. Sachin A. Patil,BDS,4.95,157,Pune,200,17,Dentist
AAG514,Dr. Sheetal V Binawade,"DGO, MBBS",4.75,81,Pune,1200,21,"Sexologist, Gynecologist, Obstetrician"
AAG515,Dr. Dnyanesh Gaware,"MBBS, MD - General Medicine, DNB - Cardiology",4.7,161,Pune,1000,38,Interventional Cardiologist
AAG516,Dr. Rasika Joshi,"BDS, MDS - Oral Pathology and Oral Microbiology",5,73,Pune,200,14,Dentist
AAG517,Dr. Abhay Somani,"MBBS, DNB - Cardiology, DNB - General Medicine, MD - General Medicine",4.5,96,Pune,800,24,Interventional Cardiologist
AAG518,Dr. Prakash Bhambure,"MBBS, DPM (Psychiatry)",4.9,345,Pune,1000,21,"Psychiatrist, Sexologist"
AAG519,Dr. Charushila Palwade,"MBBS, MS - Obstetrics & Gynaecology",4.9,57,Pune,600,15,"Gynecologist, Obstetrician, Infertility Specialist"
AAG520,Dr. Nikhil V. Rishikeshi,"MBBS, DOMS",4.9,92,Pune,500,25,Ophthalmologist/ Eye Surgeon
AAG521,Dr. Sumit Shah,"MBBS, DNB - General Surgery, DNB - Surgical Oncology",5,145,Pune,800,19,"Surgical Oncologist, Laparoscopic Surgeon"
AAG522,Dr. Ambarish A Mathesul,"MBBS, MS - Orthopaedics",4.35,38,Pune,700,19,"Orthopedic surgeon, Spine Surgeon (Ortho)"
AAG523,Dr. Gajanan Pendkar,"MBBS, MS - Ophthalmology",4.6,25,Pune,400,20,Ophthalmologist/ Eye Surgeon
AAG524,Dr. Ashwini Margale,"DGO, MBBS, DNB - Obstetrics & Gynecology",4.95,143,Pune,750,23,"Gynecologist, Infertility Specialist, Obstetrician"
AAG525,Dr. Ved Pratap,"MBBS, MD - Pediatrics",5,67,Pune,500,16,Pediatrician
AAG526,Dr. Sandeep J Kadam,"DNB - Cardiology, DNB - General Medicine, MBBS",4.75,74,Pune,900,16,"Cardiologist, Interventional Cardiologist"
AAG527,Dr. Geeta N Parwani,"BHMS, M. D. Hom. (Material Medica)",4.75,381,Pune,800,27,AYUSHHomoeopath
AAG528,Dr. Manoj M.Bauskar,"MBBS, Diploma in Otorhinolaryngology (DLO), DNB - Otorhinolaryngology",4.75,130,Pune,500,19,"ENT/ Otorhinolaryngologist, Otologist/ Neurotologist, Head and Neck Surgeon, Pediatric Otorhinolaryngologist"
AAG529,Dr. Praful Rawate,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",4.3,28,Pune,650,12,"Orthopedic surgeon, Spine And Pain Specialist, Joint Replacement Surgeon"
AAG530,Dr. Shivadev M,"MBBS, M.D. (Psychiatry)",4.95,244,Pune,1500,17,"Sexologist, Psychiatrist"
AAG531,Dr. Darshan N Sonawane,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, M.Ch - Orthopaedics",4.9,315,Pune,700,17,"Orthopedic surgeon, Joint Replacement Surgeon"
AAG532,Dr. Shrihari Dhorepatil,"MS - General Surgery, MBBS",3.85,13,Pune,600,42,"General Surgeon, Laparoscopic Surgeon"
AAG533,Dr. Shailesh Doshi,BHMS,4.75,978,Pune,500,23,AYUSHHomoeopath
AAG534,Dr. Muralidhar Alavandi,MBBS,4.7,18,Pune,650,33,Ophthalmologist/ Eye Surgeon
AAG535,Dr. Nilesh Jadhav,"BAMS, MD - Alternate Medicine",4.95,200,Pune,200,20,AYUSHAyurveda
AAG536,Dr. Anshita Singh Rathore,"BHMS, MD - Homeopathy",4.8,897,Pune,400,17,AYUSHHomoeopath
AAG537,Dr. Umesh D Falak,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",4.85,144,Pune,1000,17,"TherapistPhysiotherapist, Orthopedic Physiotherapist"
AAG538,Dr. Preeti Kale,"MBBS, MS - Obstetrics & Gynaecology",4.75,199,Pune,700,23,"Gynecologist, Laparoscopic Surgeon (Obs & Gyn), Infertility Specialist"
AAG539,Dr. Pradnya Dole,BAMS,5,28,Pune,600,18,AYUSHAyurveda
AAG540,Dr. Hemant Patil,"MDS - Prosthodontist And Crown Bridge, BDS",4.65,1240,Pune,500,16,"Dentist, Dental Surgeon, Implantologist, Cosmetic/Aesthetic Dentist, Prosthodontist"
AAG541,Dr. Bhagyashri. Y.K.,"BHMS, MD - Homeopathy",4.45,37,Pune,500,16,AYUSHHomoeopath
AAG542,Dr. Kishore Pandit,"MBBS, DGO",4.95,341,Pune,1400,26,"Laparoscopic Surgeon (Obs & Gyn), Gynecologist, Obstetrician, Infertility Specialist"
AAG543,Dr. Bhushan Mishal,"MBBS, MD - General Medicine, DNB - Neurology",5,11,Pune,1500,10,Neurologist
AAG544,Dr. Sachin Patil,"MD - General Medicine, DM - Nephrology, MBBS",4.85,33,Pune,1000,19,Nephrologist/Renal Specialist
AAG545,Dr. Jaipalreddy,"MBBS, MS - General Surgery, MCh - Surgical Oncology, MCh - Surgical Oncology",5,24,Pune,800,19,Surgical Oncologist
AAG546,Dr. Sachin Kothari,BDS,4.9,55,Pune,300,26,"Implantologist, Dental Surgeon"
AAG547,Dr. Sonali Rohan Nahar,"DOMS, MBBS",5,95,Pune,500,21,Ophthalmologist/ Eye Surgeon
AAG548,Dr. Smita Wagh   (Physiotherapist),BPTh/BPT,4.9,106,Pune,400,17,TherapistPhysiotherapist
AAG549,Dr. Pandurang Sawant,"MBBS, Diploma in Child Health (DCH)",4.85,95,Pune,300,14,Pediatrician
AAG550,Dr. Manju Patel,BDS,4.95,284,Pune,300,12,"Dentist, Dental Surgeon, Implantologist"
AAG551,Dr. Deepa Karwa,"BAMS, Post Graduate Diploma In Yoga",4.95,463,Pune,500,15,AYUSHAyurveda
AAG552,Dr. Yogeshree Kanase,"MD - Dermatology , Venereology & Leprosy, MBBS",4.75,106,Pune,600,13,"Dermatologist, Cosmetologist"
AAG553,Dr. Santosh Martande,"MDS - Periodontology and Oral Implantology, BDS",5,17,Pune,300,14,"Dental Surgeon, Periodontist, Implantologist"
AAG554,Dr. Vaishali Amit Bhosale,"MBBS, DGO, FCPS - Mid. & Gynae",4.7,16,Pune,500,16,Gynecologist
AAG555,Dr. Sanjay Kolte,"MBBS, DNB - General Surgery, MRCS (UK)",4.9,147,Pune,700,26,"General Surgeon, Gastroenterologist"
AAG556,Dr. Alifia Cementwala   (Physiotherapist),Diploma in Physiotherapy,4.85,33,Pune,800,26,"AYUSHPhysiotherapist, Osteopath"
AAG557,Dr. Vakta Tanna,BDS,5,260,Pune,400,16,Dentist
AAG558,Dr. Meenakshi Dinde,"MD - Obstetrics & Gynaecology, MBBS",5,13,Pune,500,11,"Obstetrician, Gynecologist, Infertility Specialist"
AAG559,Dr. Raj Kulkarni,"BNYS, Fellowship in Sports Science (FSS)",4.95,141,Pune,750,15,"AYUSHYoga and Naturopathy, Acupuncturist"
AAG560,Dr. Nikhil Mahadar,"MS - Obstetrics & Gynaecology, MBBS",4.95,393,Pune,400,16,"Laparoscopic Surgeon (Obs & Gyn), Gynecologist, Obstetrician, Infertility Specialist"
AAG561,Dr. Vandana Kataria,"MBBS, DGO, MRCOG(UK)",4.65,14,Pune,800,26,Gynecologist
AAG562,Dr. Jaideep Palwade,"MBBS, MS - Obstetrics & Gynaecology",4.85,63,Pune,500,16,"Obstetrician, Gynecologist, Laparoscopic Surgeon (Obs & Gyn), Infertility Specialist, Reproductive Endocrinologist (Infertility)"
AAG563,Dr. Vaishali Makrand Thoke,BDS,4.85,513,Pune,400,25,"Dentist, Dental Surgeon, Implantologist"
AAG564,Dr. Ashwin Prasad,BDS,5,36,Pune,350,10,"Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAG565,Dr. Sanjay. D. Waghmare,BDS,4.85,65,Pune,300,26,"Implantologist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAG566,Dr. Dhara Parekh,BDS,5,19,Pune,500,16,Dentist
AAG567,Dr. Bharati Dhorepatil,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.45,411,Pune,600,40,"Infertility Specialist, Gynecologist, Obstetrician, Laparoscopic Surgeon (Obs & Gyn)"
AAG568,Dr. Renuka Kulkarni,BAMS,4.85,30,Pune,1000,33,AYUSHAyurveda
AAG569,Dr. Ashwini Kulkarni,"M.D. (Psychiatry), MBBS",4.95,152,Pune,1000,11,"Psychiatrist, Neuropsychiatrist"
AAG570,Dr. Amit S Murkute,"DNB - Dermatology & Venereology, DDVL, MBBS",4.85,31,Pune,600,13,"Dermatologist, Hair Transplant Surgeon, Trichologist"
AAG571,Dr. Saurabh Giri,"MS - Orthopaedics, MBBS",4.85,33,Pune,500,14,"Orthopedic surgeon, Joint Replacement Surgeon"
AAG572,Dr. Hetal Jobanputra,"MBBS, DVD, FCPS - Dermatology & Venereology, DNB - Dermatology & Venereology",4.85,716,Pune,600,18,"Dermatologist, Aesthetic Dermatologist, Pediatric Dermatologist, Trichologist, Dermatosurgeon"
AAG573,Dr. Dhananjay Sathe,"MBBS, MS - General Surgery",3.9,27,Pune,1500,23,TherapistSexologist
AAG574,Dr. Kirti Joglekar,"MBBS, MD - Obstetrics & Gynaecology",5,22,Pune,2000,41,"Laparoscopic Surgeon (Obs & Gyn), Gynecologist, Obstetrician"
AAG575,Dr. Nyanisha Sachin Desai,BAMS,5,50,Pune,500,14,AYUSHAyurveda
AAG576,Dr. Srujan Topale,"DNB - Paediatrics, MBBS, Diploma in Child Health (DCH)",4.95,88,Pune,400,11,Pediatrician
AAG577,Dr. Anand  V Ghiya,"MBBS, DNB - General Surgery",4.55,64,Pune,400,27,General Surgeon
AAG578,Dr. Shreeniwas S Raut,"MBBS, MD - General Medicine, DM - Medical Oncology",4.8,28,Pune,600,19,"Medical Oncologist, General Practitioner, General Physician"
AAG579,Dr. Asha Gavade,"MBBS, DNB - Obstetrics & Gynecology",4.8,1685,Pune,500,18,"Gynecologist, Infertility Specialist, Obstetrician, Reproductive Endocrinologist (Infertility)"
AAG580,Dr. Kishor Sharma,MBBS,4.65,29,Pune,300,42,"General Physician, General Practitioner"
AAG581,Mr. Sunil Patil,MASLP,4.85,38,Pune,700,10,TherapistAudiologist
AAG582,Dr. Anand Kalaskar,"MD - Microbiology, MBBS",4.4,110,Pune,650,23,"General Physician, Special Interest in Diabetology"
AAG583,Dr. B A Kadam,"MBBS, MS - Orthopaedics",4.7,551,Pune,1000,46,Orthopedic surgeon
AAG584,Dr. Puja Bansal,BDS,4.85,1315,Pune,300,24,"Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon, Implantologist"
AAG585,Dr. Varsha Bodke,"MBBS, DVD, DNB - Dermatology & Venereology",4.4,33,Pune,600,27,"Dermatologist, Cosmetologist, Trichologist, Venereologist"
AAG586,Dr. Prakash D Valse,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology",4.85,118,Pune,1200,22,"General Surgeon, Colorectal Surgeon"
AAG587,Dr. Farzana Lateef Shaikh,"MD - Pediatrics, MBBS",4.55,116,Pune,600,30,Pediatrician
AAG588,Dr. Kush Sahu,"BDS, MDS - Prosthodontist And Crown Bridge",5,69,Pune,400,10,"Prosthodontist, Implantologist"
AAG589,Dr. Kushal Rathi,"BDS, MDS - Oral & Maxillofacial Surgery",4.95,89,Pune,300,13,"Dentist, Oral And MaxilloFacial Surgeon"
AAG590,Dr. Shruti Digholkar Gawali,"BDS, MDS - Prosthodontist And Crown Bridge",4.85,39,Pune,300,13,"Prosthodontist, Implantologist, Cosmetic/Aesthetic Dentist"
AAG591,Dr. Sharoon Shitole,"MBBS, MS - Ophthalmology",4.8,696,Pune,400,16,Ophthalmologist/ Eye Surgeon
AAG592,Dr. Bhoopat Singh Bhati,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",4.85,899,Pune,1200,22,Urologist
AAG593,Dr. Namrata A Soni,BDS,4.95,67,Pune,750,11,"Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAG594,Dr. Sapna Patil,BDS,5,17,Pune,200,32,"Dentist, Dental Surgeon"
AAG595,Dr. Rahul Kathariya,"BDS, MDS - Periodontics",4.85,519,Pune,400,18,"Dentist, Periodontist, Implantologist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAG596,Dr. Amol Saswade,"MBBS, Diploma in Child Health (DCH)",4.7,102,Pune,400,19,Pediatrician
AAG597,Dr. Rajshree Pokharna,BHMS,4.75,59,Pune,500,34,AYUSHHomoeopath
AAG598,Ms. Mrunal Deshpande,"MSc. - Dietetics & Food Service Management, MA - Psychology",4.95,166,Pune,850,10,TherapistDietitian/Nutritionist
AAG599,Dr. Pratima J Singh,"MBBS, DNB - General Medicine",4.95,83,Pune,500,16,"General Physician, Consultant Physician"
AAG600,Dr. Madhukar Jadhav,"MBBS, MD - General Medicine",4.25,13,Pune,300,10,"General Physician, Internal Medicine, Special Interest in Diabetology"
AAG601,Dr. Pooja Rajagopal,"BDS, MDS - Paedodontics And Preventive Dentistry",4.95,353,Pune,600,13,"Pediatric Dentist, Dentist"
AAG602,Dr. Anagha Dudhbhate,"MD - Dermatology and Venerology, DVD, MBBS",4.9,3068,Pune,800,34,"Dermatologist, Pediatric Dermatologist, Trichologist"
AAG603,Dr. Azhar Lakhani,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics",4.9,183,Pune,600,13,"Orthopedic surgeon, Joint Replacement Surgeon"
